Id,DateCreated,UserId,SendAmount,SendCurrencyId,ReceiveAmount,ReceiveCurrencyId,Narration,ExchangeRate,BaseAmount
1800940,2023-12-31,77f4-4ccd-bd7,73500,NGN,81,CAD,Other Personal Services,0.001098901,81
1800942,2023-12-31,b96f-425a-ae0,20,CAD,17900,NGN,Health-Related,895,20
1800943,2023-12-31,f115-4cb8-a5b,25,CAD,22375,NGN,Interest,895,25
1800944,2023-12-31,e371-4b90-9cd,1093500,NGN,1202,CAD,School-Related,0.001098901,1202
1800946,2023-12-31,f218-4808-840,57,CAD,51015,NGN,Manufactured Goods,895,57
1800947,2023-12-31,b96f-425a-ae0,100,CAD,89500,NGN,Health-Related,895,100
1800950,2023-12-31,b96f-425a-ae0,200,CAD,179000,NGN,Health-Related,895,200
1800952,2023-12-31,fa9c-45ec-aab,160,CAD,143200,NGN,Equity Capital,895,160
1800953,2023-12-31,0bda-4c37-8b0,56,CAD,50120,NGN,School-Related,895,56
1800956,2023-12-31,f913-46ef-9fe,234000,NGN,257,CAD,School-Related,0.001098901,257
1800957,2023-12-31,8f52-4449-877,23,CAD,20585,NGN,Other Personal Services,895,23
1800958,2023-12-31,c839-4e51-a17,50,CAD,44750,NGN,Miscellaneous Manufactured Articles,895,50
1800960,2023-12-31,0f29-42e6-96c,250,CAD,223750,NGN,Grants and Gifts,895,250
1800962,2023-12-31,4a8f-4ff1-abf,600,CAD,537000,NGN,Grants and Gifts,895,600
1800963,2023-12-31,ba55-466b-957,25,CAD,22375,NGN,Other Personal Services,895,25
1800964,2023-12-31,b855-409e-b8b,1998000,NGN,2196,CAD,Goods and Services,0.001098901,2196
1800965,2023-12-31,c626-424d-b2b,500,CAD,447500,NGN,Maintenance and Repair Services n.i.e.,895,500
1800966,2023-12-31,8f52-4449-877,34,CAD,30430,NGN,Investment Income,895,34
1800968,2023-12-31,50ed-4a96-a80,920000,NGN,1011,CAD,Goods and Services,0.001098901,1011
1800969,2023-12-31,7b55-425a-9ea,2000,CAD,1790000,NGN,Other Personal Services,895,2000
1800970,2023-12-31,ec3a-44cb-9a2,112,CAD,100240,NGN,Health-Related,895,112
1800972,2023-12-31,f9d0-42a2-aba,80,CAD,71600,NGN,Other Personal Services,895,80
1800976,2023-12-31,04aa-4966-849,70,CAD,62650,NGN,Other Personal Services,895,70
1800977,2023-12-31,051e-449a-9fb,98500,NGN,108,CAD,Goods and Services by Travellers,0.001098901,108
1800978,2023-12-31,2c26-452d-9aa,430,CAD,384850,NGN,Grants and Gifts,895,430
1800979,2023-12-31,dc2b-407f-984,298390,NGN,328,CAD,Grants and Gifts,0.001098901,328
1800980,2023-12-31,50fd-420d-859,100,CAD,89500,NGN,Financial Lease,895,100
1800985,2023-12-31,a4f9-46e7-881,11,CAD,10024,NGN,Other Personal Services,895,11
1800988,2023-12-31,61e3-4a7b-929,20,CAD,17900,NGN,Other Personal Services,895,20
1800989,2023-12-31,f15b-42d4-b76,200200,NGN,220,CAD,Grants and Gifts,0.001098901,220
1800990,2023-12-31,dadb-405d-b2f,3296000,NGN,3622,CAD,School-Related,0.001098901,3622
1800993,2023-12-31,23a9-4e8e-92c,650,CAD,581750,NGN,Other Personal Services,895,650
1800996,2023-12-31,8f52-4449-877,23,CAD,20585,NGN,School-Related,895,23
1800997,2023-12-31,07a1-4a31-bff,79,CAD,70705,NGN,Goods and Services,895,79
1800998,2023-12-31,95e7-492a-973,1258178,NGN,1383,CAD,Other Personal Services,0.001098901,1383
1800999,2023-12-31,ce2c-48ff-9b2,50,CAD,44750,NGN,Health-Related,895,50
1801000,2023-12-31,29f7-43bb-ae5,10,CAD,8950,NGN,Health-Related,895,10
1801001,2023-12-31,8f52-4449-877,23,CAD,20585,NGN,Health-Related,895,23
1801002,2023-12-31,d6ee-4053-b5e,558740,NGN,614,CAD,School-Related,0.001098901,614
1801003,2023-12-31,6e48-45b2-916,200000,NGN,220,CAD,School-Related,0.001098901,220
1801006,2023-12-31,82b1-4956-b0e,34,CAD,30430,NGN,Investment Income,895,34
1801007,2023-12-31,1d7b-4d9d-b47,56,CAD,50120,NGN,Other Personal Services,895,56
1801008,2023-12-31,69c9-41ce-bdc,2730000,NGN,3000,CAD,School-Related,0.001098901,3000
1801010,2023-12-31,8f52-4449-877,28,CAD,25060,NGN,Health Services,895,28
1801012,2023-12-31,8f52-4449-877,23,CAD,20585,NGN,Health Services,895,23
1801013,2023-12-31,a7b2-4b10-a22,15310,NGN,155,GHS,Goods and Services by Travellers,0.01010101,17
1801014,2023-12-31,6e48-45b2-916,56,CAD,50120,NGN,Other Personal Services,895,56
1801015,2023-12-31,07e8-444b-9ae,103,CAD,92185,NGN,Other Personal Services,895,103
1801016,2023-12-31,3f53-4809-b08,910000,NGN,1000,CAD,Other Personal Services,0.001098901,1000
1801018,2023-12-31,6e48-45b2-916,203,CAD,181685,NGN,Grants and Gifts,895,203
1801020,2023-12-31,a4f9-46e7-881,11,CAD,10024,NGN,Other Personal Services,895,11
1801021,2023-12-31,8de7-4d4a-b72,1120,CAD,1002400,NGN,Goods and Services,895,1120
1801022,2023-12-31,65df-439a-afb,559,CAD,500305,NGN,Grants and Gifts,895,559
1801025,2023-12-31,8ac5-42e2-baf,50,CAD,44750,NGN,School-Related,895,50
1801026,2023-12-31,8de7-4d4a-b72,23,CAD,20585,NGN,Goods and Services,895,23
1801027,2023-12-31,f2e7-4019-b96,56,CAD,50120,NGN,Grants and Gifts,895,56
1801030,2023-12-31,d174-4da4-a87,15,CAD,13425,NGN,Other Personal Services,895,15
1801031,2023-12-31,8d4a-48e0-b8a,60,CAD,53700,NGN,Trade-Related Services,895,60
1801032,2023-12-31,d50b-4d27-88c,23,CAD,20585,NGN,Grants and Gifts,895,23
1801033,2023-12-31,802d-4743-b54,2000000,NGN,2198,CAD,Other Personal Services,0.001098901,2198
1801035,2023-12-31,b5f0-4f3a-bd1,300,CAD,268500,NGN,Goods and Services,895,300
1801038,2023-12-31,bff9-459a-b0a,200,CAD,179000,NGN,Other Personal Services,895,200
1801039,2023-12-31,bff9-459a-b0a,300,CAD,268500,NGN,Other Personal Services,895,300
1801040,2023-12-31,bff9-459a-b0a,358,CAD,320410,NGN,Other Personal Services,895,358
1801043,2023-12-31,bab4-49b6-b71,23,CAD,20585,NGN,Health-Related,895,23
1801046,2023-12-31,9459-48f4-a23,100,CAD,89500,NGN,Wages and Salaries in Cash,895,100
1801049,2023-12-31,ed90-47fb-9a4,10,CAD,8950,NGN,Miscellaneous Manufactured Articles,895,10
1801050,2023-12-31,c516-4b3b-822,34,CAD,30430,NGN,School-Related,895,34
1801051,2023-12-31,3aa5-4b6a-b83,23,CAD,20585,NGN,School-Related,895,23
1801054,2023-12-31,e5c4-4930-a6d,100,CAD,89500,NGN,Grants and Gifts,895,100
1801056,2023-12-31,9459-48f4-a23,105,CAD,93975,NGN,Other Personal Services,895,105
1801058,2023-12-31,c516-4b3b-822,10,CAD,8950,NGN,Goods and Services,895,10
1801060,2023-12-31,b4a8-42ef-995,200,CAD,179000,NGN,Goods and Services,895,200
1801061,2023-12-31,ea61-4eb2-869,50,CAD,44750,NGN,Grants and Gifts,895,50
1801063,2023-12-31,8d72-4f46-8d6,54,CAD,48465,NGN,Other Personal Services,895,54
1801068,2023-12-31,5315-4938-909,90,CAD,80550,NGN,Other Personal Services,895,90
1801071,2023-12-31,e53c-44ee-a97,10,CAD,8950,NGN,School-Related,895,10
1801072,2023-12-31,bcb7-41a6-8b2,600,CAD,537000,NGN,School-Related,895,600
1801073,2023-12-31,7d19-4a72-ae4,25,CAD,22375,NGN,Goods and Services,895,25
1801074,2023-12-31,a85a-4486-94a,56,CAD,50120,NGN,Grants and Gifts,895,56
1801076,2023-12-31,b061-4456-832,100,CAD,89500,NGN,Grants and Gifts,895,100
1801078,2023-12-31,a2b5-4b3d-9f7,800,CAD,716000,NGN,Goods and Services,895,800
1801082,2023-12-31,7caa-4d1b-912,93000,NGN,102,CAD,School-Related,0.001098901,102
1801084,2023-12-31,b061-4456-832,30,CAD,26850,NGN,Grants and Gifts,895,30
1801085,2023-12-31,4728-4db4-8f1,20,CAD,17900,NGN,School-Related,895,20
1801086,2023-12-31,5eeb-4a1e-ac9,45,CAD,40275,NGN,Grants and Gifts,895,45
1801087,2023-12-31,fcc8-41e2-a15,50,CAD,44750,NGN,School-Related,895,50
1801088,2023-12-31,0324-41b1-87f,3000,CAD,2685000,NGN,Goods and Services,895,3000
1801092,2023-12-31,932a-4073-9cf,56,CAD,50120,NGN,Grants and Gifts,895,56
1801093,2023-12-31,5eeb-4a1e-ac9,45,CAD,40275,NGN,Grants and Gifts,895,45
1801094,2023-12-31,3315-40a1-bfe,47,CAD,42065,NGN,School-Related,895,47
1801095,2023-12-31,7344-4475-afe,17,CAD,15215,NGN,Grants and Gifts,895,17
1801096,2023-12-31,eff3-4847-a24,170,CAD,152150,NGN,Health-Related,895,170
1801097,2023-12-31,0e7f-4745-951,68,CAD,60860,NGN,Goods and Services,895,68
1801099,2023-12-31,eec1-4ea7-97b,880,CAD,787600,NGN,Grants and Gifts,895,880
1801101,2023-12-31,c798-43a9-b2a,28,CAD,25060,NGN,School-Related,895,28
1801102,2023-12-31,091d-4e79-907,112,CAD,100240,NGN,Grants and Gifts,895,112
1801103,2023-12-31,25cf-483d-b87,115,CAD,102925,NGN,Other Personal Services,895,115
1801104,2023-12-31,b651-44d8-907,120,CAD,120,CAD,Debit Account,1,120
1801105,2023-12-31,d8f1-4fc9-b09,57,CAD,51015,NGN,Grants and Gifts,895,57
1801109,2023-12-31,8ac5-42e2-baf,80,CAD,71600,NGN,Goods and Services,895,80
1801110,2023-12-31,d570-42a3-b04,80,CAD,71600,NGN,Trade-Related Services,895,80
1801113,2023-12-31,71db-4df4-b3d,640,CAD,572800,NGN,Other Personal Services,895,640
1801115,2023-12-31,c93e-4541-b55,950000,NGN,1044,CAD,Other Personal Services,0.001098901,1044
1801116,2023-12-31,a4f9-46e7-881,11,CAD,10024,NGN,Other Personal Services,895,11
1801117,2023-12-31,6da8-4f82-807,498500,NGN,548,CAD,Other Personal Services,0.001098901,548
1801119,2023-12-31,5dd4-4820-b60,168,CAD,150360,NGN,Grants and Gifts,895,168
1801121,2023-12-31,ef59-4a5f-804,455000,NGN,500,CAD,School-Related,0.001098901,500
1801122,2023-12-31,3367-4b84-aa9,50,CAD,44750,NGN,Other Personal Services,895,50
1801126,2023-12-31,405e-4f3d-a6f,56,CAD,50120,NGN,Other Personal Services,895,56
1801127,2023-12-31,8de6-4a86-bfe,98,CAD,87710,NGN,Grants and Gifts,895,98
1801128,2023-12-31,bcbe-4433-9af,17,CAD,15215,NGN,Grants and Gifts,895,17
1801130,2023-12-31,6d1d-4284-b4b,12,CAD,10740,NGN,Grants and Gifts,895,12
1801134,2023-12-31,475a-4265-a0e,440,CAD,393800,NGN,Grants and Gifts,895,440
1801135,2023-12-31,391f-4bdd-b67,67,CAD,60001,NGN,Other Personal Services,895,67
1801136,2023-12-31,a4f9-46e7-881,11,CAD,10024,NGN,Other Personal Services,895,11
1801137,2023-12-31,0726-4caa-af6,56,CAD,50120,NGN,Goods and Services,895,56
1801140,2023-12-31,647f-4b9a-b15,71,CAD,63545,NGN,Health-Related,895,71
1801141,2023-12-31,391f-4bdd-b67,782,CAD,700000,NGN,Other Personal Services,895,782
1801144,2023-12-31,b8d7-450e-b71,2999000,NGN,3296,CAD,School-Related,0.001098901,3296
1801146,2023-12-31,9676-4f08-992,68,CAD,60860,NGN,Other Personal Services,895,68
1801147,2023-12-31,a19c-46c1-a02,1000,CAD,895000,NGN,Other Personal Services,895,1000
1801148,2023-12-31,5b44-4191-85a,208,CAD,186160,NGN,Grants and Gifts,895,208
1801149,2023-12-31,ddf4-4b3a-ab5,90,CAD,80550,NGN,Other Personal Services,895,90
1801152,2023-12-31,0025-40e3-9ce,394000,NGN,433,CAD,Other Personal Services,0.001098901,433
1801153,2023-12-31,3550-4afd-bff,56,CAD,50120,NGN,Other Personal Services,895,56
1801155,2023-12-31,4218-4ada-8af,25,CAD,22375,NGN,Maintenance and Repair Services n.i.e.,895,25
1801156,2023-12-31,328f-4d4e-831,40,CAD,35800,NGN,Grants and Gifts,895,40
1801158,2023-12-31,129c-4855-a8d,1700,NGN,1700,NGN,Debit Account,1,2
1801160,2023-12-31,5d77-4430-976,300,CAD,268500,NGN,Maintenance and Repair Services n.i.e.,895,300
1801162,2023-12-31,68a9-481c-a12,10,CAD,8950,NGN,Grants and Gifts,895,10
1801163,2023-12-31,6f89-4de9-8a9,1480000,NGN,1626,CAD,Other Personal Services,0.001098901,1626
1801164,2023-12-31,75a2-4c9b-8c1,200,CAD,179000,NGN,Grants and Gifts,895,200
1801167,2023-12-31,549f-4f89-a04,27,CAD,24165,NGN,Goods and Services,895,27
1801168,2023-12-31,549f-4f89-a04,68,CAD,60860,NGN,Health-Related,895,68
1801171,2023-12-31,7105-4ad2-a8f,68,CAD,60860,NGN,Goods and Services,895,68
1801176,2023-12-31,bf78-4831-911,500,CAD,447500,NGN,Other Personal Services,895,500
1801177,2023-12-31,595b-42c0-86c,34,CAD,30430,NGN,Grants and Gifts,895,34
1801178,2023-12-31,a050-495d-895,201590,NGN,222,CAD,Other Personal Services,0.001098901,222
1801179,2023-12-31,edf4-44bb-bb4,52,CAD,46540,NGN,Other Personal Services,895,52
1801183,2023-12-31,3bac-4b9e-b44,1183000,NGN,1300,CAD,School-Related,0.001098901,1300
1801185,2023-12-31,6212-44af-bae,73,CAD,65335,NGN,Goods and Services by Travellers,895,73
1801187,2023-12-31,7e55-42d2-8e0,56,CAD,50120,NGN,Goods and Services,895,56
1801188,2023-12-31,d32b-4cfd-9f8,995,CAD,890525,NGN,Other Personal Services,895,995
1801189,2023-12-31,44d0-4402-9af,21,CAD,18795,NGN,Grants and Gifts,895,21
1801190,2023-12-31,04aa-4966-849,50,CAD,44750,NGN,Other Personal Services,895,50
1801191,2023-12-31,d343-4087-a0f,30,CAD,26850,NGN,family support,895,30
1801192,2023-12-31,1a86-4f8c-942,12,CAD,10740,NGN,Grants and Gifts,895,12
1801197,2023-12-31,d374-471e-9f0,45500,NGN,50,CAD,Other Personal Services,0.001098901,50
1801198,2023-12-31,9eba-4067-b3c,300,CAD,268500,NGN,Grants and Gifts,895,300
1801199,2023-12-31,8860-4965-820,100,CAD,89500,NGN,School-Related,895,100
1801201,2023-12-31,44d0-4402-9af,13,CAD,11635,NGN,Grants and Gifts,895,13
1801202,2023-12-31,595b-42c0-86c,34,CAD,30430,NGN,Grants and Gifts,895,34
1801204,2023-12-31,4b7d-4dfa-96e,130,CAD,116350,NGN,Grants and Gifts,895,130
1801205,2023-12-31,2870-47a9-b13,40,CAD,35800,NGN,Education-Related,895,40
1801206,2023-12-31,2870-47a9-b13,40,CAD,35800,NGN,Grants and Gifts,895,40
1801207,2023-12-31,4bda-4aa8-b4c,113,CAD,101135,NGN,Goods and Services,895,113
1801212,2023-12-31,9831-445c-b82,100000,NGN,110,CAD,Other Personal Services,0.001098901,110
1801213,2023-12-31,595b-42c0-86c,28,CAD,25060,NGN,Grants and Gifts,895,28
1801214,2023-12-31,647f-4b9a-b15,99,CAD,88605,NGN,Health-Related,895,99
1801216,2023-12-31,292a-4658-a52,364000,NGN,400,CAD,Grants and Gifts,0.001098901,400
1801219,2023-12-31,d200-435f-8a4,25,CAD,22009,NGN,Passenger Fare,895,25
1801220,2023-12-31,5f45-4752-a64,100,CAD,89500,NGN,Grants and Gifts,895,100
1801221,2023-12-31,85c4-4dbb-934,80,CAD,71600,NGN,Other Personal Services,895,80
1801222,2023-12-31,71e8-44af-a62,120,CAD,107400,NGN,Other Personal Services,895,120
1801223,2023-12-31,d200-435f-8a4,10,CAD,9004,NGN,Passenger Fare,895,10
1801226,2023-12-31,bcfa-434f-9f2,54,CAD,48330,NGN,Goods and Services,895,54
1801231,2023-12-31,453f-479d-847,100,CAD,89500,NGN,Health-Related,895,100
1801234,2023-12-31,65df-439a-afb,51,CAD,45645,NGN,Interest,895,51
1801236,2023-12-31,504d-4c89-9c9,23,CAD,20585,NGN,Investment Income,895,23
1801237,2023-12-31,dbd2-46c6-8f6,618000,NGN,679,CAD,Investment Income,0.001098901,679
1801238,2023-12-31,3dff-400e-9dc,10,CAD,8950,NGN,Other Personal Services,895,10
1801240,2023-12-31,aa63-4c43-8bd,39,CAD,35040,NGN,Other Personal Services,895,39
1801241,2023-12-31,227d-400c-80e,818600,NGN,900,CAD,School-Related,0.001098901,900
1801245,2023-12-31,a51f-42c3-982,100,CAD,89500,NGN,School-Related,895,100
1801247,2023-12-31,f1f2-4e96-b4e,250,CAD,223750,NGN,Other Personal Services,895,250
1801248,2023-12-31,6be4-424e-ab4,80,CAD,71600,NGN,Other Personal Services,895,80
1801250,2023-12-31,aa63-4c43-8bd,34,CAD,30028,NGN,Other Personal Services,895,34
1801251,2023-12-31,453f-479d-847,90,CAD,80550,NGN,Education-Related,895,90
1801253,2023-12-31,cd71-48e4-ac7,100,CAD,89500,NGN,Goods and Services,895,100
1801255,2023-12-31,b634-4049-a8a,90,CAD,80550,NGN,Service,895,90
1801257,2023-12-31,78cf-404d-a35,10,CAD,8950,NGN,Other Personal Services,895,10
1801258,2023-12-31,fbe3-4974-9c0,112,CAD,100240,NGN,Goods and Services,895,112
1801259,2023-12-31,743d-4814-ab5,1900,CAD,1700500,NGN,Other Personal Services,895,1900
1801260,2023-12-31,e6b2-4e28-aec,320,CAD,286400,NGN,Other Personal Services,895,320
1801261,2023-12-31,c250-43ea-879,400,CAD,358000,NGN,Goods and Services,895,400
1801262,2023-12-31,34ae-4952-a82,30,CAD,26850,NGN,School-Related,895,30
1801266,2023-12-31,caa7-4654-90a,30,CAD,26850,NGN,Goods and Services,895,30
1801269,2023-12-31,0a62-482b-869,1630000,NGN,1791,CAD,Goods and Services,0.001098901,1791
1801271,2023-12-31,a6e5-428f-948,10,CAD,8950,NGN,Other Personal Services,895,10
1801272,2023-12-31,9f39-4284-873,15,CAD,13425,NGN,Goods and Services,895,15
1801273,2023-12-31,b3e9-4cd8-b44,20,CAD,17900,NGN,Health Services,895,20
1801276,2023-12-31,aa63-4c43-8bd,28,CAD,25060,NGN,Other Personal Services,895,28
1801277,2023-12-31,35cd-429c-808,12,CAD,10740,NGN,Other Personal Services,895,12
1801278,2023-12-31,f847-444a-83c,500,CAD,447500,NGN,Health Services,895,500
1801279,2023-12-31,e54c-4a1d-92e,213,CAD,190635,NGN,Health-Related,895,213
1801280,2023-12-31,b718-471a-b92,23,CAD,20585,NGN,Goods and Services,895,23
1801284,2023-12-31,c79c-4904-8b4,12,CAD,10740,NGN,Grants and Gifts,895,12
1801285,2023-12-31,8d09-410d-b9d,1500,CAD,1342500,NGN,Other Personal Services,895,1500
1801287,2023-12-31,d7dd-4328-825,400,CAD,358000,NGN,Other Personal Services,895,400
1801289,2023-12-31,4499-4eb7-b28,39,CAD,34905,NGN,Health-Related,895,39
1801293,2023-12-31,f6f0-4668-857,168,CAD,150360,NGN,Grants and Gifts,895,168
1801294,2023-12-31,e0c5-45fc-8ae,23,CAD,20585,NGN,School-Related,895,23
1801295,2023-12-31,f6f0-4668-857,132,CAD,118140,NGN,Grants and Gifts,895,132
1801297,2023-12-31,a0f4-405f-920,23,CAD,20585,NGN,Goods and Services,895,23
1801301,2023-12-31,de6c-4505-aae,100,CAD,89500,NGN,Maintenance and Repair Services n.i.e.,895,100
1801302,2023-12-31,b78c-48c8-9d3,67,CAD,59965,NGN,Interest,895,67
1801304,2023-12-31,8a2a-4089-8c8,34,CAD,30072,NGN,Grants and Gifts,895,34
1801307,2023-12-31,39d7-4379-854,23,CAD,20585,NGN,School-Related,895,23
1801308,2023-12-31,8a2a-4089-8c8,34,CAD,30072,NGN,Education-Related,895,34
1801310,2023-12-31,35fb-4127-bb6,60,CAD,53700,NGN,Grants and Gifts,895,60
1801312,2023-12-31,96cb-4366-9c9,100,CAD,89500,NGN,Health-Related,895,100
1801315,2023-12-31,e2ae-4aa2-ace,4000000,NGN,4396,CAD,Equity Capital,0.001098901,4396
1801316,2023-12-31,1615-4374-870,100,CAD,89500,NGN,Other Personal Services,895,100
1801317,2023-12-31,a26d-4444-aa7,25,CAD,22375,NGN,Grants and Gifts,895,25
1801319,2023-12-31,141c-43ce-864,4498000,NGN,4498000,NGN,Debit Account,1,5026
1801321,2023-12-31,78cf-404d-a35,50,CAD,44750,NGN,Other Personal Services,895,50
1801322,2023-12-31,7765-4d6f-9d6,150,CAD,134250,NGN,Grants and Gifts,895,150
1801323,2023-12-31,6820-4158-89d,100,CAD,89500,NGN,Goods and Services,895,100
1801326,2023-12-31,66c8-4a5c-816,34,CAD,30430,NGN,Grants and Gifts,895,34
1801327,2023-12-31,8e01-4c55-87c,2000,CAD,1790000,NGN,Maintenance and Repair Services n.i.e.,895,2000
1801329,2023-12-31,d31b-4f4d-b27,135,CAD,120825,NGN,Other Personal Services,895,135
1801330,2023-12-31,25db-4ee2-800,12,CAD,10740,NGN,Maintenance and Repair Services n.i.e.,895,12
1801333,2023-12-31,f306-4b05-871,5500,NGN,5500,NGN,Debit Account,1,6
1801334,2023-12-31,9750-4694-9ed,310,CAD,277450,NGN,School-Related,895,310
1801336,2023-12-31,1bb7-4d69-b72,70,CAD,62650,NGN,Grants and Gifts,895,70
1801338,2023-12-31,3f99-4813-a40,28,CAD,25060,NGN,Wages and Salaries in Cash,895,28
1801339,2023-12-31,c90a-4fd8-af8,10,CAD,8950,NGN,School-Related,895,10
1801342,2023-12-31,54ba-48cb-a39,930000,NGN,1022,CAD,Other Personal Services,0.001098901,1022
1801343,2023-12-31,2392-4c4d-ae7,23,CAD,20585,NGN,Goods and Services,895,23
1801345,2023-12-31,2530-47ae-820,78,CAD,69810,NGN,Goods and Services,895,78
1801347,2023-12-31,ae88-4cb5-80a,100,CAD,89500,NGN,gift,895,100
1801349,2023-12-31,d50c-49cf-960,23,CAD,20585,NGN,Health Services,895,23
1801351,2023-12-31,4211-4b62-9e5,10,CAD,8950,NGN,Grants and Gifts,895,10
1801353,2023-12-31,a5e5-4b02-9e1,1217000,NGN,1337,CAD,Grants and Gifts,0.001098901,1337
1801356,2023-12-31,4499-4eb7-b28,30,CAD,26850,NGN,Health-Related,895,30
1801357,2023-12-31,1952-46ae-97a,330,CAD,295350,NGN,Other Personal Services,895,330
1801360,2023-12-31,04d1-4502-975,23,CAD,20585,NGN,Grants and Gifts,895,23
1801361,2023-12-31,c756-4c35-b76,100,CAD,89500,NGN,School-Related,895,100
1801362,2023-12-31,d50c-49cf-960,17,CAD,15215,NGN,Health Services,895,17
1801367,2023-12-31,da9e-49f0-99e,100,CAD,89500,NGN,School-Related,895,100
1801368,2023-12-31,75b5-44a3-84b,88,CAD,78760,NGN,Other Personal Services,895,88
1801369,2023-12-31,a298-4d72-b06,200,CAD,179000,NGN,Investment Income,895,200
1801373,2023-12-31,2198-4d41-a11,100,CAD,89500,NGN,Other Personal Services,895,100
1801374,2023-12-31,4aff-425f-b8d,56,CAD,50120,NGN,Trade-Related Services,895,56
1801375,2023-12-31,1e3c-42b7-bb8,56,CAD,50120,NGN,Health-Related,895,56
1801376,2023-12-31,1e1c-4741-93d,23,CAD,20585,NGN,Goods and Services,895,23
1801377,2023-12-31,4aff-425f-b8d,263,CAD,235385,NGN,Grants and Gifts,895,263
1801378,2023-12-31,2cc3-49be-abc,200,CAD,179000,NGN,Other Personal Services,895,200
1801379,2023-12-31,1e3c-42b7-bb8,56,CAD,50120,NGN,Health-Related,895,56
1801382,2023-12-31,196d-413b-916,300,CAD,268500,NGN,Other Personal Services,895,300
1801383,2023-12-31,f57e-467c-81e,41,CAD,36695,NGN,Goods and Services,895,41
1801386,2023-12-31,e420-44ee-9cf,112,CAD,100240,NGN,Other Personal Services,895,112
1801387,2023-12-31,6909-40b7-aa8,80,CAD,71600,NGN,Other Personal Services,895,80
1801388,2023-12-31,7743-41c9-8be,34,CAD,30430,NGN,Grants and Gifts,895,34
1801389,2023-12-31,f89c-4b78-9e7,10,CAD,8950,NGN,Other Personal Services,895,10
1801393,2023-12-31,d23c-4491-af6,999550,NGN,1098,CAD,Other Personal Services,0.001098901,1098
1801394,2023-12-31,7743-41c9-8be,34,CAD,30430,NGN,Grants and Gifts,895,34
1801395,2023-12-31,0a17-449a-9af,28,CAD,25060,NGN,Goods and Services,895,28
1801397,2023-12-31,65a1-4b39-a62,56,CAD,50120,NGN,Grants and Gifts,895,56
1801398,2023-12-31,7eff-4af0-b7f,500,CAD,447500,NGN,School-Related,895,500
1801400,2023-12-31,3db8-4c52-9b3,235,CAD,210325,NGN,Goods and Services,895,235
1801401,2023-12-31,1b18-4900-8da,112,CAD,100240,NGN,Goods and Services,895,112
1801403,2023-12-31,44c3-4212-907,120,CAD,107400,NGN,Health-Related,895,120
1801404,2023-12-31,7743-41c9-8be,34,CAD,30430,NGN,Grants and Gifts,895,34
1801406,2023-12-31,ed59-4b5b-9bb,23,CAD,20585,NGN,Other Personal Services,895,23
1801408,2023-12-31,f8f0-453d-92b,56,CAD,50120,NGN,Grants and Gifts,895,56
1801410,2023-12-31,da9e-49f0-99e,77,CAD,68915,NGN,School-Related,895,77
